loan_id,credit_score,debt_to_income_ratio,loan_to_value_ratio,missed_payments_12m,days_past_due,repayment_status,default_flag,risk_band,expected_loss_amount
LOAN009839,656.0,0.771,0.902,2,16,Current,0,Medium,13923.54
LOAN009840,643.0,0.614,,6,180,Written Off,1,High,23634.4
LOAN009841,597.0,1.202,0.86,4,48,Current,0,High,1113264.9
LOAN009842,584.0,0.66,,4,64,Current,0,High,48254.59
LOAN009843,704.0,0.464,0.738,0,0,Current,0,Low,49202.02
LOAN009844,616.0,0.827,,1,14,Current,0,Medium,1281582.07
LOAN009845,673.0,0.641,0.513,0,0,Current,0,Medium,54807.15
LOAN009846,708.0,0.594,0.762,1,21,Current,0,Medium,19987.68
LOAN009847,656.0,1.146,0.855,5,90,Late,0,High,792600.79
LOAN009848,720.0,0.824,0.704,0,0,Current,0,Medium,327311.18
LOAN009849,688.0,0.505,,0,0,Current,0,Low,184420.83
LOAN009850,709.0,0.078,0.525,0,0,Current,0,Low,1884.76
LOAN009851,609.0,0.551,0.688,1,25,Paid Off,0,Medium,166971.26
LOAN009852,689.0,0.414,0.512,0,0,Current,0,Low,9033.41
LOAN009853,682.0,0.638,0.533,0,0,Current,0,Low,8061.63
LOAN009854,717.0,0.395,,1,21,Current,0,Low,2877.7
LOAN009855,701.0,0.331,0.56,0,0,Current,0,Low,2021.45
LOAN009856,656.0,0.69,,0,0,Current,0,Medium,4874.85
LOAN009857,597.0,1.034,0.561,7,180,Written Off,1,High,468155.99
LOAN009858,717.0,0.307,,0,0,Current,0,Low,4677.96
LOAN009859,645.0,0.448,0.76,2,34,Current,0,Medium,28694.57
LOAN009860,664.0,0.815,,3,179,Defaulted,1, HIGH ,20802.84
LOAN009861,587.0,0.997,0.589,4,127,Defaulted,1,High,351274.33
LOAN009862,688.0,0.511,0.617,1,12,Current,0,Medium,6318.75
LOAN009863,749.0,0.707,0.565,1,11,Current,0,Low,91427.23
LOAN009864,680.0,0.546,0.545,0,0,Current,0,Low,51914.12
LOAN009865,672.0,0.614,,0,0,Current,0,Low,39174.5
LOAN009866,598.0,0.746,0.522,1,16,Current,0,Medium,220837.74
LOAN009867,635.0,0.976,0.525,4,56,Paid Off,0,High,597410.24
LOAN009868,644.0,0.65,0.56,3,54,Current,0,Medium,40094.9
LOAN009869,679.0,0.377,0.6,0,0,Current,0,Low,18846.75
LOAN009870,585.0,0.966,0.78,1,12,Current,0,Medium,720612.05
LOAN009871,709.0,0.606,,0,0,Current,0,Low,19301.46
LOAN009872,670.0,0.819,0.629,2,42,Current,0,Medium,83763.47
LOAN009873,611.0,1.127,0.661,1,25,Current,0,Medium,1671453.96
LOAN009874,656.0,0.624,,0,0,Current,0,Medium,153969.3
LOAN009875,547.0,1.002,0.669,3,123,Defaulted,1,High,637278.78
LOAN009876,653.0,,0.65,0,0,Current,0,Medium,7959.64
LOAN009877,699.0,0.75,0.947,4,84,Current,0,Medium,281411.73
LOAN009878,624.0,0.497,0.693,5,75,Late,0,Medium,116499.8
LOAN009879,691.0,0.452,,0,0,Current,0,Low,12960.15
LOAN009880,704.0,0.613,,0,0,Current,0,Low,82722.44
LOAN009881,669.0,0.348,,0,0,Current,0,Low,8250.5
LOAN009882,625.0,0.922,0.647,2,26,Current,0,Medium,334581.3
LOAN009883,719.0,0.301,,1,18,Current,0,Low,9171.45
LOAN009884,668.0,0.245,,1,24,Current,0,Low,2825.07
LOAN009885,706.0,0.595,0.571,4,122,Defaulted,1,Medium,15850.06
LOAN009886,711.0,0.675,0.932,0,0,Current,0,Low,193345.39
LOAN009887,662.0,0.477,,0,0,Paid Off,0,Low,6510.28
LOAN009888,661.0,0.734,0.863,3,63,Restructured,0,Medium,130644.82
LOAN009889,594.0,0.627,0.88,0,0,Current,0,Medium,172887.4
LOAN009890,659.0,0.756,0.733,3,33,Current,0,Medium,193288.45
LOAN009891,756.0,0.145,0.556,0,0,Current,0,Low,6069.24
LOAN009892,671.0,0.451,,0,0,Current,0,Low,5640.68
LOAN009893,685.0,0.196,,1,21,Current,0,Low,3189.9
LOAN009894,641.0,0.371,0.716,2,20,Current,0,Medium,49291.33
LOAN009895,607.0,0.984,,3,54,Current,0,High,48435.24
LOAN009896,673.0,0.356,0.701,0,0,Current,0,Low,5317.58
LOAN009897,711.0,0.607,0.519,6,175, defaulted ,1,High,28820.23
LOAN009898,659.0,0.592,0.718,0,0,Paid Off,0,Medium,18066.57
LOAN009899,682.0,0.55,0.652,0,0,Current,0,Low,19981.19
LOAN009900,618.0,0.77,,3,36,Current,0,Medium,562017.73
LOAN009901,659.0,0.722,,3,42,Current,0,Medium,48518.12
LOAN009902,639.0,0.734,0.868,4,36,Current,0,Medium,395102.78
LOAN009903,674.0,0.213,,0,0,Current,0,Low,2827.64
LOAN009904,608.0,0.61,,7,140,Late,0,High,24367.68
LOAN009905,664.0,0.648,,0,0,Paid Off,0,Medium,23036.14
LOAN009906,651.0,0.513,0.73,5,133,Defaulted,1,Medium,115815.93
LOAN009907,657.0,0.403,0.645,0,0,Paid Off,0,Low,5731.41
LOAN009908,683.0,0.126,0.894,0,0,Current,0,Low,978.08
LOAN009909,631.0,0.264,,2,22,Current,0,Medium,3447.44
LOAN009910,640.0,0.519,,3,63,Current,0,Medium,27490.88
LOAN009911,,0.741,0.577,4,36,Current,0,Medium,166363.92
LOAN009912,648.0,0.859,0.544,5,75,Late,0,High,352743.32
LOAN009913,670.0,0.411,0.67,0,0,Current,0,Low,2329.9
LOAN009914,671.0,0.749,0.704,6,160,Defaulted,1,High,65432.27
LOAN009915,649.0,0.53,0.869,2,36,Current,0,Medium,65530.46
LOAN009916,707.0,0.317,0.94,0,0,Paid Off,0,Low,31833.5
LOAN009917,689.0,0.397,,0,0, CURRENT ,0,Low,6590.1
LOAN009918,669.0,0.51,0.651,0,0,Current,0,Low,40030.09
LOAN009919,707.0,0.343,0.552,0,0,Current,0,Low,43444.68
LOAN009920,718.0,0.375,0.706,0,0,Current,0,Low,4331.62
LOAN009921,632.0,0.701,0.801,0,0,Current,0,medium,320328.35
LOAN009922,650.0,0.155,0.775,0,0,Current,0,Low,2240.18
LOAN009923,715.0,0.274,0.889,6,117,Defaulted,1,Medium,6677.14
LOAN009924,749.0,0.435,,0,0,Current,0,Low,8558.52
LOAN009925,601.0,0.81,,3,48,Current,0, high ,70655.23
LOAN009926,630.0,1.037,0.6,3,140,Defaulted,1,high,311059.25
LOAN009927,680.0,0.615,0.568,0,0,Current,0,Low,208594.84
LOAN009928,683.0,0.687,0.57,1,25,Current,0,Medium,398886.78
LOAN009929,717.0,0.222,0.588,0,0,Current,0,Low,2809.74
LOAN009930,638.0,0.489,0.919,2,42,Paid Off,0,Medium,88540.49
LOAN009931,673.0,0.969,0.517,3,33,Current,0,Medium,363267.64
LOAN009932,655.0,0.674,,0,0,Current,0,Medium,15167.13
LOAN009933,745.0,0.532,0.57,0,0,Current,0,Low,50261.75
LOAN009934,700.0,0.549,0.66,1,8,Current,0,Medium,76444.95
LOAN009935,733.0,0.533,0.661,0,0,Current,0,Low,33291.22
LOAN009936,578.0,0.339,0.714,1,9,Current,0,Medium,38749.4
LOAN009937,661.0,0.406,,0,0,Current,0,Low,6045.01
LOAN009938,730.0,0.334,,0,0,Current,0,Low,9536.95
LOAN009939,602.0,0.939,0.552,4,180,Defaulted,1,High,200018.24
LOAN009940,708.0,0.335,,0,0,Current,0,Low,4408.15
LOAN009941,586.0,0.756,0.561,3,108,Defaulted,1,High,135627.8
LOAN009942,646.0,0.774,,2,26,Current,0,Medium,795710.26
LOAN009943,682.0,0.636,0.55,0,0,Current,0,Low,78977.11
LOAN009944,600.0,0.865,0.572,5,105,Current,0,High,188458.93
LOAN009945,643.0,0.544,0.676,5,60,Current,0,Medium,21261.75
LOAN009946,642.0,0.868,0.619,6,144,Defaulted,1,High,496854.88
LOAN009947,704.0,0.282,0.862,1,24,Current,0,Low,8003.18
LOAN009948,695.0,0.939,0.703,1,21,Current,0,Medium,243232.92
LOAN009949,649.0,0.81,,5,128,Defaulted,1,High,911249.29
LOAN009950,614.0,0.811,0.774,4,96,Late,0,High,320140.67
LOAN009951,677.0,0.402,,0,0,Current,0,Low,7709.23
LOAN009952,736.0,0.573,0.665,0,0,Current,0,Low,19175.8
LOAN009953,673.0,0.458,,0,0,Current,0,Low,11977.36
LOAN009954,641.0,0.319,,0,0,Current,0,Low,8930.54
LOAN009955,630.0,0.899,0.512,3,130,Written Off,1,High,499846.4
LOAN009956,623.0,0.641,0.508,1,12,Current,0,Medium,263400.22
LOAN009957,679.0,0.619,0.715,0,0,Current,0,Medium,81119.65
LOAN009958,692.0,0.142,0.776,0,0,Current,0,Low,1460.87
LOAN009959,663.0,0.409,0.629,0,0,Paid Off,0,Low,16030.43
LOAN009960,712.0,0.554,,0,0,Current,0,Low,44147.71
LOAN009961,709.0,0.594,0.889,0,0,CURRENT,0,Low,59268.89
LOAN009962,659.0,0.714,,0,0,Current,0,Medium,435768.78
LOAN009963,635.0,0.317,0.854,7,63, LATE ,0,High,17547.31
LOAN009964,657.0,0.61,,0,0,Current,0,Medium,4909.48
LOAN009965,700.0,0.51,,1,11,Current,0,Low,24225.6
LOAN009966,574.0,1.133,0.81,3,24,Current,0,High,563548.52
LOAN009967,715.0,0.455,,0,0,Current,0,Low,5489.46
LOAN009968,711.0,0.519,0.527,0,0,Current,0,Low,10758.43
LOAN009969,631.0,0.354,0.761,3,169,DEFAULTED,1,Medium,6442.95
LOAN009970,655.0,0.305,0.64,0,0,Current,0,Low,2898.27
LOAN009971,686.0,0.365,0.708,1,25,Current,0,Low,6935.96
LOAN009972,644.0,0.696,0.943,5,60,Current,0,High,640869.86
LOAN009973,702.0,0.308,,0,0,Current,0,Low,13625.35
LOAN009974,651.0,0.148,,0,0,Current,0,Low,4339.32
LOAN009975,699.0,0.28,0.74,0,0,Current,0,Low,12416.0
LOAN009976,689.0,0.488,0.719,7,176,Defaulted,1,High,87468.88
LOAN009977,704.0,0.748,0.865,1,20,Current,0,Medium,220365.62
LOAN009978,569.0,0.979,0.556,4,156,Defaulted,1,High,557463.65
LOAN009979,668.0,0.63,0.611,9,180,defaulted,1,High,16288.44
LOAN009980,600.0,1.144,,7,140,Defaulted,1,High,2263551.65
LOAN009981,685.0,0.533,0.714,0,0,Current,0,Low,30906.23
LOAN009982,672.0,0.507,,1,20, current ,0,Medium,6219.31
LOAN009983,650.0,1.128,0.542,0,0,Current,0,Medium,290769.5
LOAN009984,724.0,0.264,,0,0,Paid Off,0,Low,4239.34
LOAN009985,553.0,1.35,,6,155,Written Off,1,High,3761688.16
LOAN009986,645.0,1.104,0.526,3,80,Defaulted,1,High,2544045.6
LOAN009987,696.0,0.152,0.614,0,0,Current,0,Low,3988.98
LOAN009988,623.0,0.759,0.511,4,44,Current,0,Medium,165559.06
LOAN009989,657.0,0.542,,0,0,Current,0,Low,15871.0
LOAN009990,692.0,0.627,0.546,0,0,Paid Off,0,Low,11753.09
LOAN009991,704.0,0.376,,0,0,Current,0,Low,64972.62
LOAN009992,695.0,0.317,0.599,0,0,Current,0,Low,4003.12
LOAN009993,661.0,0.799,0.726,3,69,Restructured,0,Medium,42980.15
LOAN009994,648.0,0.682,,2,46,Current,0,Medium,47352.71
LOAN009995,645.0,0.584,,2,22,Current,0,Medium,29260.68
LOAN009996,656.0,0.64,0.91,4,123,Defaulted,1,Medium,9532.26
LOAN009997,664.0,0.704,,0,0,Current,0,Medium,37222.36
LOAN009998,673.0,0.925,0.806,3,51,Current,0,Medium,589888.56
LOAN009999,741.0,0.485,0.906,1,17,Current,0,Low,31258.34
LOAN010000,744.0,0.329,0.557,0,0,Current,0,Low,15584.16
LOAN010001,682.0,0.469,0.669,2,22,Paid Off,0,Medium,219867.72
LOAN010002,646.0,0.72,,3,63,Late,0,Medium,25968.52
LOAN010003,644.0,0.589,0.623,2,26,Current,0,Medium,154082.22
LOAN010004,690.0,0.386,0.86,0,0,Current,0,Low,2325.46
LOAN010005,655.0,0.958,0.845,1,19,Current,0,Medium,279239.34
LOAN010006,609.0,0.819,0.524,2,20,Current,0,Medium,12697.28
LOAN010007,565.0,1.026,0.828,2,50,Current,0,High,652492.74
LOAN010008,680.0,0.46,0.636,0,0,Current,0,Low,63176.75
LOAN010009,642.0,0.597,0.915,7,180,Defaulted,1,High,164957.74
LOAN010010,686.0,0.54,0.662,0,0,Current,0,Low,6178.14
LOAN010011,638.0,0.663,0.564,4,52,Current,0,Medium,329309.58
LOAN010012,639.0,0.827,,2,20,Current,0,Medium,149910.91
LOAN010013,722.0,0.236,0.643,0,0,Current,0,Low,22903.99
LOAN010014,703.0,0.561,0.661,0,0,Current,0,Low,7384.23
LOAN010015,654.0,0.519,0.5,0,0,Current,0,Low,116285.66
LOAN010016,688.0,1.148,0.9,4,60,Current,0,High,1207393.71
LOAN010017,682.0,0.665,,0,0,Paid Off,0,Medium,23587.2
LOAN010018,635.0,0.485,,5,75,Current,0,Medium,7822.63
LOAN010019,630.0,0.641,0.758,3,54,Current,0, Medium ,663485.89
LOAN010020,704.0,0.322,0.768,0,0,Current,0,Low,13281.95
LOAN010021,653.0,0.337,,0,0,Current,0, low ,5079.22
LOAN010022,694.0,0.567,0.764,7,180,Defaulted,1,High,93321.52
LOAN010023,565.0,1.016,0.728,1,11,Paid Off,0,High,1041114.89
LOAN010024,702.0,0.493,0.923,0,0,Current,0,Low,38357.37
LOAN010025,559.0,1.35,0.546,5,180,Defaulted,1,High,1140102.38
LOAN010026,634.0,0.648,0.586,2,42,Current,0,Medium,26379.79
LOAN010027,680.0,0.619,,0,0,Current,0,Low,279478.42
LOAN010028,650.0,0.87,0.537,1,13,Current,0,Medium,145910.42
LOAN010029,660.0,0.428,,0,0,Current,0,Low,5344.23
LOAN010030,649.0,0.292,,1,11,Current,0,Low,56291.24
LOAN010031,753.0,0.454,0.566,0,0,Current,0,Low,10638.73
LOAN010032,709.0,0.534,,0,0,Current,0,Low,61229.82
LOAN010033,648.0,0.768,0.635,5,110,Late,0,High,473337.88
LOAN010034,683.0,0.815,0.55,9,180,Defaulted,1,High,430552.11
LOAN010035,687.0,0.487,0.88,0,0,Current,0,Low,9071.47
LOAN010036,695.0,0.404,,0,0,Current,0, low ,5055.69
LOAN010037,741.0,0.526,0.543,0,0, paid off ,0,Low,45386.45
LOAN010038,725.0,0.515,,0,0,Current,0,Low,6987.45
LOAN010039,671.0,0.837,,4,48,CURRENT,0,Medium,19508.61
LOAN010040,601.0,0.95,,7,180,Defaulted,1,High,736810.89
LOAN010041,678.0,0.811,0.553,1,9,Current,0,Medium,219469.52
LOAN010042,641.0,0.954,0.92,4,89,Defaulted,1,High,1015166.4
LOAN010043,651.0,0.858,0.536,2,18,Current,0,Medium,66131.95
LOAN010044,736.0,0.459,,0,0,Current,0,Low,46610.79
LOAN010045,655.0,0.572,0.877,0,0,Current,0,Medium,178004.59
LOAN010046,741.0,0.437,,1,16,Current,0,Low,4737.65
LOAN010047,662.0,0.628,0.887,0,0,Current,0,Medium,286163.86
LOAN010048,679.0,0.476,0.604,0,0,Current,0,Low,46040.39
LOAN010049,745.0,0.282,0.67,0,0,Current,0,Low,3759.92
LOAN010050,707.0,0.785,0.657,2,20,Current,0,Medium,396523.04
LOAN010051,663.0,0.465,0.598,1,25,Current,0,Medium,26416.14
LOAN010052,708.0,0.493,0.52,2,48,Current,0,Medium,26755.58
LOAN010053,604.0,0.815,0.504,2,46,Current,0,Medium,359863.43
LOAN010054,639.0,0.915,0.607,2,40,Current,0,Medium,217853.03
LOAN010055,745.0,0.338,0.579,0,0,Current,0,Low,2614.61
LOAN010056,703.0,0.397,0.926,0,0,Current,0,Low,3581.75
LOAN010057,676.0,0.475,,0,0,Current,0,Low,8617.06
LOAN010058,648.0,0.735,0.685,4,97,Defaulted,1,High,618796.56
LOAN010059,705.0,0.713,0.505,0,0,Current,0,Low,52280.01
LOAN010060,653.0,0.76,0.648,6,180,Written Off,1, High ,64640.2
LOAN010061,,0.838,0.567,4,64,Late,0,Medium,147922.29
LOAN010062,726.0,0.826,0.501,3,54,Current,0,Medium,99907.33
LOAN010063,596.0,0.408,,4,76,Restructured,0,Medium,13330.79
LOAN010064,617.0,0.589,0.672,1,15,Current,0,Medium,8676.42
LOAN010065,660.0,0.764,0.784,3,57,Current,0,Medium,27569.05
LOAN010066,721.0,0.386,,1,24,Current,0,Low,4875.56
LOAN010067,736.0,,0.643,0,0,Current,0,Low,6483.58
LOAN010068,651.0,0.926,0.64,1,19,Paid Off,0,Medium,536902.75
LOAN010069,697.0,0.541,,0,0,Current,0,Low,8506.72
LOAN010070,624.0,0.422,,7,180,Defaulted,1,High,27748.92
LOAN010071,712.0,0.248,,0,0,Current,0,Low,6290.96
LOAN010072,655.0,0.796,0.608,2,24,Current,0,Medium,101843.8
LOAN010073,687.0,0.282,0.609,0,0,Current,0,Low,9457.03
LOAN010074,678.0,0.501,0.715,0,0,Current,0,Low,2779.45
LOAN010075,693.0,0.196,0.511,1,8,Current,0,Low,4746.53
LOAN010076,724.0,0.434,0.764,0,0,Paid Off,0,Low,5587.55
LOAN010077,745.0,0.246,0.851,0,0,Current,0,Low,8791.51
LOAN010078,650.0,0.678,0.772,0,0,Current,0,Medium,42300.26
LOAN010079,698.0,0.466,0.522,4,180,Defaulted,1,Medium,19241.63
LOAN010080,692.0,0.595,0.664,1,24,Paid Off,0,Medium,49485.48
LOAN010081,695.0,0.331,0.634,0,0,Current,0, LOW ,12384.04
LOAN010082,600.0,1.154,0.559,4,72,Late,0,High,311997.47
LOAN010083,658.0,0.304,0.66,0,0,Current,0,Low,3064.61
LOAN010084,688.0,0.456,0.532,2,34,Paid Off,0,Medium,35834.25
LOAN010085,655.0,0.589,0.598,2,18,Current,0,Medium,3447.92
LOAN010086,727.0,0.451,0.735,0,0,Current,0,Low,53347.79
LOAN010087,692.0,0.486,0.832,0,0,Current,0,Low,38891.1
LOAN010088,633.0,0.605,0.832,6,180,Defaulted,1,High,152248.14
LOAN010089,641.0,0.599,0.753,5,142,Defaulted,1,High,8709.43
LOAN010090,676.0,0.526,0.595,1,13,Current,0,Medium,40105.79
LOAN010091,570.0,0.905,0.826,4,60,Current,0,High,693216.27
LOAN010092,660.0,0.599,0.915,0,0, current ,0,Medium,56122.2
LOAN010093,664.0,0.886,0.761,3,124,Defaulted,1,High,282699.38
LOAN010094,683.0,0.366,,0,0,Paid Off,0,Low,9490.46
LOAN010095,651.0,0.428,0.524,0,0,Current,0,Low,1249.17
LOAN010096,671.0,0.623,0.85,0,0,Current,0,Medium,80536.3
LOAN010097,614.0,0.725,0.952,1,13,Current,0,Medium,39810.59
LOAN010098,708.0,0.402,0.722,0,0,Current,0,Low,6278.91
LOAN010099,739.0,0.363,0.635,0,0,Current,0,Low,2074.14
LOAN010100,589.0,0.645,,5,65,Late,0,High,14957.43
LOAN010101,709.0,0.592,0.692,0,0,Current,0,Low,30229.12
LOAN010102,718.0,0.291,,0,0,Paid Off,0,Low,7295.05
LOAN010103,765.0,0.28,0.526,0,0,Current,0,Low,3585.35
LOAN010104,729.0,0.652,,0,0,Current,0,Low,8737.81
LOAN010105,657.0,0.938,,2,24,current,0,Medium,26500.06
LOAN010106,702.0,,0.944,0,0,Current,0,Low,43224.31
LOAN010107,725.0,0.511,0.504,2,26,Current,0,Medium,135922.32
LOAN010108,706.0,0.785,0.649,5,157,Defaulted,1,High,212653.19
LOAN010109,682.0,0.457,0.531,1,10,Current,0,Low,57456.06
LOAN010110,710.0,0.495,0.574,0,0, paid off ,0,Low,68550.37
LOAN010111,632.0,0.799,0.615,3,39,Current,0,Medium,319830.69
LOAN010112,619.0,0.892,0.851,7,153,Defaulted,1,High,215174.38
LOAN010113,681.0,0.823,,0,0, Current ,0,Medium,286446.65
LOAN010114,661.0,0.395,0.649,0,0,Current,0,Low,44264.48
LOAN010115,666.0,0.656,0.588,0,0,Current,0,Medium,66168.92
LOAN010116,747.0,0.393,0.61,0,0,current,0,Low,6542.9
LOAN010117,602.0,0.958,,7,143,Defaulted,1,High,389427.93
LOAN010118,621.0,0.712,,3,72,Restructured,0,Medium,57987.31
LOAN010119,677.0,0.306,,0,0,Current,0,Low,6562.66
LOAN010120,663.0,0.904,0.728,4,40,Paid Off,0,High,253473.09
LOAN010121,633.0,0.704,,3,66,Current,0,Medium,23392.92
LOAN010122,681.0,0.324,,0,0,Current,0,Low,8060.88
LOAN010123,674.0,0.936,0.549,1,24,Current,0,Medium,203539.48
LOAN010124,668.0,0.488,0.873,0,0,Current,0,Low,78462.74
LOAN010125,708.0,0.498,0.703,0,0,Current,0,Low,8664.3
LOAN010126,689.0,0.082,,1,15,Current,0,Low,2217.74
LOAN010127,657.0,1.161,,9,135,Late,0,High,902943.0
LOAN010128,679.0,0.725,,3,45, current ,0,Medium,10209.97
LOAN010129,657.0,0.645,,0,0,Current,0,Medium,18540.69
LOAN010130,,0.392,,0,0,Current,0,Low,75836.2
LOAN010131,660.0,0.651,0.737,0,0,Current,0,Medium,166941.65
LOAN010132,664.0,0.371,0.704,7,180,Defaulted,1,High,14476.17
LOAN010133,690.0,0.68,0.533,1,20,Current,0,Medium,82122.24
LOAN010134,740.0,0.153,0.7,0,0,Current,0,Low,1980.48
LOAN010135,708.0,0.337,0.721,0,0,Current,0,Low,11219.65
LOAN010136,614.0,0.572,,2,24,Current,0,Medium,39074.94
LOAN010137,664.0,0.722,,3,54,Current,0, Medium ,22989.19
LOAN010138,707.0,0.304,0.653,0,0,Current,0,Low,9271.11
LOAN010139,710.0,0.698,,0,0,Current,0,Low,19839.21
LOAN010140,708.0,0.664,0.559,0,0,Current,0,Low,17384.91
LOAN010141,,0.853,0.588,4,64,Restructured,0,Medium,175362.65
LOAN010142,627.0,0.871,0.505,3,24,Current,0,Medium,510496.64
LOAN010143,712.0,0.547,0.681,0,0,Current,0,Low,18189.17
LOAN010144,723.0,0.435,0.825,0,0,Current,0,Low,13027.05
LOAN010145,679.0,0.672,0.58,1,21,PAID OFF,0,Medium,69974.29
LOAN010146,620.0,0.548,0.906,6,54,Current,0,High,259462.26
LOAN010147,694.0,0.6,,1,17,Current,0,Medium,10018.46
LOAN010148,601.0,0.926,0.833,1,11,Current,0,Medium,614158.12
LOAN010149,698.0,0.506,,1,23,Current,0,Low,22912.31
LOAN010150,707.0,0.478,0.791,0,0,CURRENT,0,Low,35037.41
LOAN010151,581.0,0.945,0.618,3,135,Defaulted,1,High,988680.94
LOAN010152,718.0,0.345,0.586,0,0,Current,0,Low,19954.82
LOAN010153,753.0,0.263,0.788,0,0,Current,0,Low,3014.36
LOAN010154,766.0,0.153,0.606,2,32,Current,0,Low,5083.74
LOAN010155,638.0,0.702,0.662,4,32,Current,0,Medium,368669.27
LOAN010156,705.0,0.499,0.741,0,0,Current,0,Low,26305.34
LOAN010157,612.0,0.593,0.589,2,50,Current,0,Medium,219241.94
LOAN010158,686.0,0.755,0.662,0,0,Current,0,Medium,632565.73
LOAN010159,748.0,0.172,,0,0,Current,0,Low,1821.3
LOAN010160,612.0,1.151,,2,36,Current,0,High,2226868.54
LOAN010161,683.0,0.931,0.763,0,0,Current,0,Medium,388254.02
LOAN010162,672.0,0.485,0.915,0,0,Current,0,Low,13374.52
LOAN010163,704.0,0.503,0.934,1,10,Paid Off,0,Low,30985.83
LOAN010164,665.0,0.629,,1,15, current ,0,Medium,11520.0
LOAN010165,649.0,0.754,,3,42,Current,0,Medium,33745.2
LOAN010166,647.0,1.059,0.645,5,180,Written Off,1,High,719628.46
LOAN010167,588.0,1.11,0.628,3,153,Defaulted,1,High,1071568.05
LOAN010168,632.0,0.502,0.771,1,25,Current,0,Medium,90453.2
LOAN010169,679.0,1.004,0.538,4,60,Current,0,High,500908.7
LOAN010170,679.0,0.615,0.525,1,12,Current,0,Medium,44299.44
LOAN010171,688.0,0.6,,1,19,Current,0,Medium,14755.98
LOAN010172,579.0,0.896,0.599,3,60,Current,0,High,478679.23
LOAN010173,713.0,0.961,,6,126,Written Off,1,High,43188.76
LOAN010174,647.0,0.613,,4,64,Late,0,Medium,127766.57
LOAN010175,664.0,0.682,0.88,0,0,Current,0,Medium,124507.6
LOAN010176,678.0,0.769,0.551,4,84,Late,0,Medium,140654.02
LOAN010177,664.0,0.998,0.548,6,144,Restructured,0,High,168630.12
LOAN010178,680.0,0.467,,0,0,Current,0,Low,14149.54
LOAN010179,652.0,0.374,0.684,0,0,Current,0,Low,9193.17
LOAN010180,690.0,0.382,,0,0,Current,0,Low,2006.87
LOAN010181,695.0,0.645,0.564,0,0,CURRENT,0,low,126479.51
LOAN010182,690.0,0.797,,3,42,Current,0,Medium,19925.36
LOAN010183,705.0,0.207,0.783,0,0,Current,0,Low,3520.31
LOAN010184,671.0,0.637,0.75,0,0,Current,0,Medium,292178.86
LOAN010185,695.0,0.87,0.745,2,26,Current,0,Medium,90768.85
LOAN010186,661.0,0.976,0.813,8,72,Late,0,High,933400.02
LOAN010187,736.0,0.371,,0,0,Current,0,Low,4359.37
LOAN010188,690.0,0.423,0.631,1,16,Current,0,Low,10062.51
LOAN010189,723.0,0.261,0.822,0,0,Current,0,Low,4752.51
LOAN010190,652.0,0.741,0.893,3,69,Restructured,0,Medium,70048.59
LOAN010191,634.0,0.992,0.547,2,28,Current,0,Medium,2334261.86
LOAN010192,735.0,0.342,,0,0,Current,0,Low,15224.54
LOAN010193,648.0,1.061,0.725,5,133, defaulted ,1,HIGH,269666.57
LOAN010194,642.0,1.06,0.866,9,180,Written Off,1,High,168234.17
LOAN010195,696.0,0.851,0.577,7,147,Late,0,High,395368.62
LOAN010196,771.0,0.203,0.734,0,0,Current,0,Low,5023.49
LOAN010197,704.0,0.644,0.891,0,0,Current,0,Low,21766.07
LOAN010198,651.0,0.593,0.858,0,0,Current,0,Medium,120164.92
LOAN010199,618.0,0.869,0.562,4,56,Current,0,High,561597.76
LOAN010200,659.0,0.618,0.563,0,0,Current,0,Medium,86291.53
LOAN010201,674.0,0.266,0.725,0,0, CURRENT ,0,Low,2853.1
LOAN010202,751.0,0.23,,0,0,Current,0,Low,6536.9
LOAN010203,,0.309,0.587,0,0,Current,0,Low,1187.18
LOAN010204,705.0,0.612,0.589,0,0,Current,0,Low,43697.34
LOAN010205,585.0,0.473,0.542,1,14,Current,0,Medium,91297.93
LOAN010206,701.0,0.319,0.758,0,0,Current,0,Low,3394.8
LOAN010207,739.0,0.748,0.51,4,48,Current,0, MEDIUM ,226994.43
LOAN010208,658.0,1.074,,6,144,Restructured,0,High,783989.8
LOAN010209,658.0,0.574,0.567,0,0,Current,0, medium ,15492.83
LOAN010210,681.0,0.559,,0,0,Current,0,Low,115995.32
LOAN010211,704.0,0.53,0.75,0,0,Current,0,Low,57766.83
LOAN010212,615.0,0.608,0.917,1,25,Current,0,Medium,139334.42
LOAN010213,707.0,0.255,,0,0,Current,0,Low,7727.21
LOAN010214,603.0,1.116,0.807,8,180,Defaulted,1,High,1447266.03
LOAN010215,743.0,0.501,0.701,0,0,Current,0,Low,6582.84
LOAN010216,670.0,0.328,,0,0,Current,0,Low,2009.51
LOAN010217,744.0,0.436,0.52,0,0,Current,0,Low,3378.11
LOAN010218,589.0,0.826,0.808,2,26,Current,0,Medium,430544.67
LOAN010219,697.0,0.509,,0,0,Current,0,Low,15066.52
LOAN010220,631.0,0.648,0.804,1,10,Current,0,Medium,259299.67
LOAN010221,,0.621,0.728,0,0,Current,0,Low,99840.2
LOAN010222,624.0,1.002,,0,0,Paid Off,0,Medium,1071774.9
LOAN010223,662.0,0.256,0.636,0,0,current,0,Low,4160.22
LOAN010224,625.0,0.534,0.839,1,15,Current,0,Medium,245764.08
LOAN010225,633.0,1.138,,1,25,Current,0,Medium,776220.95
