loan_id,customer_id,loan_type,loan_amount,loan_term_months,interest_rate,loan_start_date,collateral_type,collateral_value,monthly_loan_payment,loan_purpose
LOAN008808,CUST07696,Auto Loan,680493.29,70,10.01,2019-06-24,Vehicle,1275897.1,12873.58,Vehicle Purchase
LOAN008809,CUST01695,Business Loan,6429466.76,73,9.96,2025-04-19,Business Asset,10288396.49,117789.38,Business Expansion
LOAN008810,CUST00548,Business Loan,2859210.03,77,12.71,2022-01-31,Business Asset,4182127.81,54496.05,Business Expansion
LOAN008811,CUST14877,Personal Loan,383734.17,42,14.88,2019-03-18,Unsecured,0.0,11776.54,Personal Expense
LOAN008812,CUST07103,Home Loan,4446285.66,237,9.64,2022-07-16,Property,8870002.08,42027.89,Home Purchase
LOAN008813,CUST12448,Home Loan,12799089.33,234,9.51,2022-09-18,Property,20889731.04,120421.79,Home Purchase
LOAN008814,CUST08886,Auto Loan,236303.59,70,10.31,2024-05-01,Vehicle,400300.87,4506.08,Vehicle Purchase
LOAN008815,CUST11292,Education Loan,332761.93,79,13.23,2025-06-04,Unsecured,0.0,6331.27,Higher Education
LOAN008816,CUST00960,Home Loan,672756.87,241,9.89,2025-07-13,Property,788978.04,6434.77,Home Purchase
LOAN008817,CUST07474,Personal Loan,60577.06,29,13.75,2020-09-06,Unsecured,0.0,2466.94,Personal Expense
LOAN008818,CUST02336,Home Loan,5516842.35,232,7.48,2018-03-08,Property,7509354.76,45042.63,Home Purchase
LOAN008819,CUST12171,Education Loan,400510.6,60,10.49,2022-03-20,Unsecured,0.0,8606.55,Higher Education
LOAN008820,CUST03893,Home Loan,1541481.62,235,9.97,2023-06-21,Property,2858484.74,14945.45,Home Purchase
LOAN008821,CUST11410,Auto Loan,1224738.99,69,11.22,2025-02-17,Vehicle,1971556.94,24166.97,Vehicle Purchase
LOAN008822,CUST00734,Home Loan,3825206.1,235,6.5,2021-03-23,Property,4545562.55,28816.7,Home Purchase
LOAN008823,CUST06346,Personal Loan,500156.75,32,14.3,2018-12-14,Unsecured,0.0,18890.78,Personal Expense
LOAN008824,CUST00995,Auto Loan,827103.33,62,12.04,2023-09-23,Vehicle,975375.24,17981.83,Vehicle Purchase
LOAN008825,CUST00354,Business Loan,3400049.29,74,12.94,2023-07-13,Unsecured,0.0,66925.74,Business Expansion
LOAN008826,CUST07606,Home Loan,2234167.36,237,7.26,2020-04-01,Property,3640308.84,17771.62,Home Purchase
LOAN008827,CUST11943,Home Loan,2318938.68,235,9.45,2023-02-03,Property,4050107.04,21695.68,Home Purchase
LOAN008828,CUST09464,Home Loan,6109167.0,231,7.83,2019-08-23,Property,7756389.82,51276.45,Home Purchase
LOAN008829,CUST00279,Home Loan,4094638.66,246,9.3,2025-11-18,Property,5965195.55,37320.11,Home Purchase
LOAN008830,CUST13174,Auto Loan,295288.82,49,11.22,2023-09-28,Vehicle,412640.97,7539.47,Vehicle Purchase
LOAN008831,CUST14890,Home Loan,5666623.08,248,7.87,2021-04-22,Property,6426219.18,46319.6,Home Purchase
LOAN008832,CUST08606,Home Loan,2406519.33,236,9.2,2022-04-16,Property,3231149.2,22093.07,Home Purchase
LOAN008833,CUST11239,Personal Loan,323673.73,38,14.95,2023-08-30,Unsecured,0.0,10744.42,Personal Expense
LOAN008834,CUST04649,Home Loan,974044.79,237,8.3,2019-06-09,Property,1184583.65,8371.45,Home Purchase
LOAN008835,CUST05513,Auto Loan,467666.44,66,11.44,2018-11-23,Vehicle,675924.04,9579.94,Vehicle Purchase
LOAN008836,CUST13556,Auto Loan,482056.67,57,10.94,2019-02-01,Vehicle,926767.18,10881.61,Vehicle Purchase
LOAN008837,CUST12498,Personal Loan,357722.19,24,14.09,2023-05-14,Unsecured,0.0,17190.49,Personal Expense
LOAN008838,CUST02803,Business Loan,1827220.56,80,13.34,2019-04-27,Unsecured,0.0,34601.2,Business Expansion
LOAN008839,CUST01296,Home Loan,2691274.72,249,7.97,2019-03-08,Property,5345354.43,22132.25,Home Purchase
LOAN008840,CUST09068,Business Loan,1175067.29,82,13.35,2020-10-09,Property,1598205.51,21920.97,Business Expansion
LOAN008841,CUST10196,Education Loan,371842.91,65,11.98,2023-01-29,Unsecured,0.0,7803.66,Higher Education
LOAN008842,CUST06426,Business Loan,1624076.82,79,11.86,2021-12-31,Business Asset,1899936.26,29713.95,Business Expansion
LOAN008843,CUST03705,Business Loan,753521.99,85,13.13,2019-12-06,Business Asset,1002992.62,13662.42,Business Expansion
LOAN008844,CUST00872,Auto Loan,354893.78,49,10.37,2023-01-31,Vehicle,412277.52,8914.85,Vehicle Purchase
LOAN008845,CUST03458,Home Loan,3429888.64,251,7.89,2019-12-09,Property,3864350.36,27945.83,Home Purchase
LOAN008846,CUST14698,Business Loan,2965104.0,83,10.55,2022-08-08,Property,3441347.55,50479.6,Business Expansion
LOAN008847,CUST14367,Business Loan,4779181.78,81,13.12,2020-01-12,Business Asset,5580778.42,89237.01,Business Expansion
LOAN008848,CUST02445,Personal Loan,476776.26,32,14.9,2020-11-26,Unsecured,0.0,18145.86,Personal Expense
LOAN008849,CUST07695,Auto Loan,354042.45,50,9.13,2022-07-12,Vehicle,656608.79,8539.46,Vehicle Purchase
LOAN008850,CUST09251,Home Loan,3248037.21,233,8.83,2021-12-18,Property,3494166.07,29188.84,Home Purchase
LOAN008851,CUST01164,Home Loan,1139337.82,243,7.28,2018-11-04,Property,1216036.69,8976.41,Home Purchase
LOAN008852,CUST03953,Home Loan,3818253.34,252,10.46,2021-11-20,Property,5078413.16,37490.52,Home Purchase
LOAN008853,CUST13438,Auto Loan,95814.02,53,11.59,2018-09-10,Vehicle,162143.51,2318.35,Vehicle Purchase
LOAN008854,CUST03510,Business Loan,2660739.19,83,13.6,2024-06-20,Unsecured,0.0,49632.89,Business Expansion
LOAN008855,CUST10132,Home Loan,1396607.97,247,7.83,2023-11-21,Property,1978450.91,11399.64,Home Purchase
LOAN008856,CUST14989,Auto Loan,1300889.63,65,11.1,2018-11-16,Vehicle,2041753.56,26719.31,Vehicle Purchase
LOAN008857,CUST07972,Business Loan,1122784.84,87,11.8,2021-05-17,Business Asset,1663187.34,19263.25,Business Expansion
LOAN008858,CUST12155,Home Loan,3525700.38,230,9.12,2025-03-15,Property,5944954.93,32490.06,Home Purchase
LOAN008859,CUST08076,Personal Loan,417065.56,37,13.83,2024-06-30,Unsecured,0.0,13909.54,Personal Expense
LOAN008860,CUST02413,Home Loan,821346.1,249,9.28,2025-08-29,Property,1125087.56,7445.24,Home Purchase
LOAN008861,CUST11157,Home Loan,672051.08,252,6.5,2024-07-06,Property,869885.86,4894.97,Home Purchase
LOAN008862,CUST03147,Home Loan,11373273.74,242,6.8,2018-02-19,Property,19081398.57,86479.4,Home Purchase
LOAN008863,CUST11906,Home Loan,5998371.4,228,7.18,2024-10-31,Property,11713278.82,48280.22,Home Purchase
LOAN008864,CUST12216,Personal Loan,609614.12,41,16.05,2020-10-24,Unsecured,0.0,19412.96,Personal Expense
LOAN008865,CUST06264,Home Loan,6247843.46,249,9.16,2018-07-05,Property,11463782.85,56144.19,Home Purchase
LOAN008866,CUST11761,Home Loan,2438179.5,242,6.5,2025-06-20,Property,4717393.67,18105.17,Home Purchase
LOAN008867,CUST13450,Home Loan,944918.75,228,7.57,2018-09-16,Property,1136631.35,7826.82,Home Purchase
LOAN008868,CUST12622,Business Loan,3449424.39,80,12.02,2020-03-03,Property,5741801.29,62881.11,Business Expansion
LOAN008869,CUST12662,Auto Loan,481218.67,56,9.2,2019-10-18,Vehicle,886214.77,10601.85,Vehicle Purchase
LOAN008870,CUST11693,Home Loan,2350706.64,243,8.79,2023-07-17,Property,3475540.46,20739.2,Home Purchase
LOAN008871,CUST12038,Business Loan,10249820.96,82,14.23,2018-06-26,Unsecured,0.0,196152.37,Business Expansion
LOAN008872,CUST13035,Home Loan,1468799.64,244,6.5,2025-08-21,Property,1698658.26,10863.56,Home Purchase
LOAN008873,CUST13781,Auto Loan,514555.81,69,10.48,2024-07-19,Vehicle,870612.59,9960.09,Vehicle Purchase
LOAN008874,CUST01614,Personal Loan,170372.0,27,13.16,2019-12-16,Unsecured,0.0,7324.6,Personal Expense
LOAN008875,CUST04213,Home Loan,1793386.29,251,8.66,2022-09-03,Property,2136488.53,15490.35,Home Purchase
LOAN008876,CUST07996,Home Loan,1702704.47,228,8.89,2019-05-01,Property,2829527.95,15493.5,Home Purchase
LOAN008877,CUST11973,Home Loan,3419393.26,247,9.08,2023-04-16,Property,5870551.02,30632.91,Home Purchase
LOAN008878,CUST05885,Personal Loan,80201.32,25,15.11,2020-07-11,Unsecured,0.0,3759.43,Personal Expense
LOAN008879,CUST08901,Personal Loan,266341.06,39,14.74,2019-05-11,Unsecured,0.0,8636.21,Personal Expense
LOAN008880,CUST01028,Personal Loan,307685.33,26,14.9,2019-07-15,Unsecured,0.0,13919.56,Personal Expense
LOAN008881,CUST05978,Personal Loan,265794.48,48,14.01,2023-08-30,Unsecured,0.0,7264.56,Personal Expense
LOAN008882,CUST00686,Personal Loan,415654.76,38,13.94,2024-08-15,Unsecured,0.0,13591.99,Personal Expense
LOAN008883,CUST01823,Home Loan,3208039.35,228,9.13,2023-03-30,Property,3891100.1,29679.34,Home Purchase
LOAN008884,CUST10068,Home Loan,3098410.73,247,8.86,2024-04-02,Property,4553242.68,27315.84,Home Purchase
LOAN008885,CUST10442,Auto Loan,277845.96,63,9.18,2019-12-19,Vehicle,400154.47,5574.58,Vehicle Purchase
LOAN008886,CUST12654,Personal Loan,138369.92,35,14.16,2021-09-30,Unsecured,0.0,4848.8,Personal Expense
LOAN008887,CUST04642,Education Loan,363781.47,83,11.52,2025-01-25,Fixed Deposit,726452.77,6378.46,Higher Education
LOAN008888,CUST09572,Home Loan,2444941.92,231,9.86,2021-11-02,Property,3243889.05,23663.04,Home Purchase
LOAN008889,CUST09529,Business Loan,840689.02,93,13.6,2020-07-08,Business Asset,966323.76,14672.01,Business Expansion
LOAN008890,CUST01915,Personal Loan,156092.21,30,15.47,2025-06-28,Unsecured,0.0,6306.97,Personal Expense
LOAN008891,CUST00150,Auto Loan,305689.9,62,8.98,2018-03-28,Vehicle,422262.5,6180.5,Vehicle Purchase
LOAN008892,CUST08791,Business Loan,2950972.07,84,10.61,2022-05-05,Property,3410176.64,49924.74,Business Expansion
LOAN008893,CUST12435,Home Loan,1348382.41,233,9.45,2018-02-02,Property,2106790.03,12652.91,Home Purchase
LOAN008894,CUST12648,Personal Loan,79831.72,29,14.76,2022-01-24,Unsecured,0.0,3289.63,Personal Expense
LOAN008895,CUST12420,Auto Loan,313057.5,52,7.39,2022-04-13,Vehicle,438372.38,7054.02,Vehicle Purchase
LOAN008896,CUST08370,Home Loan,2126905.55,246,9.58,2024-07-02,Property,3344715.03,19776.34,Home Purchase
LOAN008897,CUST12215,Home Loan,9279733.51,250,8.39,2020-11-04,Property,15358493.84,78662.34,Home Purchase
LOAN008898,CUST00134,Home Loan,1846783.23,245,9.32,2020-02-10,Property,2890686.34,16879.41,Home Purchase
LOAN008899,CUST05671,Auto Loan,802886.31,72,11.66,2023-12-28,Vehicle,1327131.41,15554.99,Vehicle Purchase
LOAN008900,CUST14660,Auto Loan,458576.67,62,10.66,2023-11-12,Vehicle,607740.45,9651.27,Vehicle Purchase
LOAN008901,CUST11301,Auto Loan,171870.24,50,10.94,2018-07-18,Vehicle,337454.49,4295.54,Vehicle Purchase
LOAN008902,CUST08969,Auto Loan,728247.06,53,9.29,2023-08-28,Vehicle,1342373.67,16804.05,Vehicle Purchase
LOAN008903,CUST10763,Personal Loan,361247.55,48,14.21,2019-05-16,Unsecured,0.0,9470.52,Personal Expense
LOAN008904,CUST04907,Business Loan,3996177.7,86,14.47,2020-06-15,Business Asset,7492022.43,74908.24,Business Expansion
LOAN008905,CUST09538,Auto Loan,243100.37,72,9.67,2018-09-19,Vehicle,382077.18,4463.29,Vehicle Purchase
LOAN008906,CUST14938,Auto Loan,390154.83,71,9.8,2019-05-10,Vehicle,418858.92,7263.17,Vehicle Purchase
LOAN008907,CUST00501,Home Loan,3575665.38,249,8.58,2024-06-15,Property,6284163.87,30789.45,Home Purchase
LOAN008908,CUST12153,Personal Loan,1004198.28,37,14.54,2019-05-23,Unsecured,0.0,33838.71,Personal Expense
LOAN008909,CUST11943,Business Loan,2938932.28,94,12.42,2022-01-11,Property,4715046.62,49051.72,Business Expansion
LOAN008910,CUST11902,Home Loan,1635583.86,244,7.8,2019-12-12,Property,1797573.69,13386.11,Home Purchase
LOAN008911,CUST06941,Personal Loan,871600.94,32,16.72,2025-03-17,Unsecured,0.0,33945.66,Personal Expense
LOAN008912,CUST00326,Auto Loan,464148.86,67,10.85,2025-11-18,Vehicle,797863.31,9266.85,Vehicle Purchase
LOAN008913,CUST00297,Education Loan,1326681.72,68,11.93,2025-09-30,Unsecured,0.0,26935.42,Higher Education
LOAN008914,CUST00877,Home Loan,6090805.33,247,8.6,2019-10-18,Property,10434959.73,59278.64,Home Purchase
LOAN008915,CUST00224,Personal Loan,93628.87,32,14.36,2019-11-21,Unsecured,0.0,3539.04,Personal Expense
LOAN008916,CUST06407,Auto Loan,485309.36,72,11.9,2022-12-05,Vehicle,843318.05,9462.67,Vehicle Purchase
LOAN008917,CUST08010,Home Loan,2450794.38,252,7.93,2022-05-26,Property,4142498.53,19998.92,Home Purchase
LOAN008918,CUST08126,Home Loan,5499739.03,232,7.99,2022-12-24,Property,7317034.89,46616.7,Home Purchase
LOAN008919,CUST05056,Auto Loan,941403.59,70,10.85,2024-07-23,Vehicle,1839933.24,18209.25,Vehicle Purchase
LOAN008920,CUST14266,Home Loan,5134687.42,230,7.76,2025-08-02,Property,7879502.2,42958.41,Home Purchase
LOAN008921,CUST07031,Auto Loan,293875.6,65,10.38,2018-05-09,Vehicle,402388.43,5929.68,Vehicle Purchase
LOAN008922,CUST06417,Auto Loan,431725.45,56,9.86,2025-01-10,Vehicle,596910.73,9649.68,Vehicle Purchase
LOAN008923,CUST01502,Education Loan,306656.89,61,11.12,2024-11-18,Unsecured,0.0,6603.81,Higher Education
LOAN008924,CUST09865,Business Loan,1161318.17,92,11.74,2021-07-08,Property,1397425.07,19202.36,Business Expansion
LOAN008925,CUST07211,Home Loan,2184011.46,228,7.62,2018-09-05,Property,3559641.4,18156.38,Home Purchase
LOAN008926,CUST14323,Business Loan,2160440.05,76,12.2,2020-11-28,Business Asset,3905161.47,40946.8,Business Expansion
LOAN008927,CUST06528,Auto Loan,334528.13,64,11.1,2024-04-06,Vehicle,430093.05,6949.41,Vehicle Purchase
LOAN008928,CUST13066,Personal Loan,340075.56,24,14.84,2020-06-04,Unsecured,0.0,16463.28,Personal Expense
LOAN008929,CUST12358,Auto Loan,289060.27,70,9.01,2019-04-26,Vehicle,427781.43,5324.37,Vehicle Purchase
LOAN008930,CUST05958,Auto Loan,936903.0,61,10.76,2020-04-12,Vehicle,1543367.17,20007.61,Vehicle Purchase
LOAN008931,CUST01237,Personal Loan,133814.56,34,12.95,2025-08-29,Fixed Deposit,200969.4,4722.78,Personal Expense
LOAN008932,CUST10712,Home Loan,6334047.7,240,9.74,2020-08-10,Property,11423291.36,60037.85,Home Purchase
LOAN008933,CUST12291,Personal Loan,317410.32,33,15.57,2024-08-09,Unsecured,0.0,11885.53,Personal Expense
LOAN008934,CUST10634,Business Loan,2516979.11,95,11.99,2018-02-17,Property,4036743.73,41151.67,Business Expansion
LOAN008935,CUST12243,Home Loan,4643766.21,239,8.68,2020-07-01,Property,8533365.88,40894.04,Home Purchase
LOAN008936,CUST04039,Personal Loan,282809.11,48,13.56,2025-10-21,Unsecured,0.0,7665.9,Personal Expense
LOAN008937,CUST01276,Auto Loan,388835.28,48,9.75,2024-02-28,Vehicle,756754.27,9815.25,Vehicle Purchase
LOAN008938,CUST09955,Home Loan,3363465.73,249,8.92,2020-02-25,Property,6361663.72,29699.47,Home Purchase
LOAN008939,CUST00644,Home Loan,2064781.3,232,6.67,2023-04-14,Property,2433235.34,15860.27,Home Purchase
LOAN008940,CUST08731,Personal Loan,283679.66,33,13.53,2025-09-01,Unsecured,0.0,10342.36,Personal Expense
LOAN008941,CUST07453,Auto Loan,318920.34,68,9.24,2019-08-18,Vehicle,467912.09,6042.14,Vehicle Purchase
LOAN008942,CUST07498,Home Loan,2605950.46,231,8.73,2018-10-05,Property,3521089.08,23330.78,Home Purchase
LOAN008943,CUST01985,Home Loan,1863470.77,250,7.76,2020-09-28,Property,2776066.69,15055.45,Home Purchase
LOAN008944,CUST03601,Personal Loan,1524850.39,34,14.21,2020-05-06,Unsecured,0.0,54742.61,Personal Expense
LOAN008945,CUST13578,Home Loan,2129630.87,230,10.57,2024-05-21,Property,3989119.33,21637.29,Home Purchase
LOAN008946,CUST10805,Home Loan,2067035.66,229,8.12,2018-05-26,Property,3882978.84,17782.67,Home Purchase
LOAN008947,CUST14856,Personal Loan,331454.04,37,16.74,2020-01-13,Unsecured,0.0,11529.1,Personal Expense
LOAN008948,CUST14015,Business Loan,1976854.02,95,13.06,2025-01-06,Business Asset,2465590.66,33491.4,Business Expansion
LOAN008949,CUST05875,Home Loan,5076867.61,234,7.89,2022-10-15,Property,5369766.91,42564.89,Home Purchase
LOAN008950,CUST13763,Personal Loan,494179.12,41,14.4,2024-12-02,Unsecured,0.0,15331.13,Personal Expense
LOAN008951,CUST08034,Home Loan,1240255.51,231,7.72,2023-12-12,Property,1750041.1,10326.54,Home Purchase
LOAN008952,CUST11771,Auto Loan,645219.99,62,9.62,2018-04-07,Vehicle,839451.0,13247.21,Vehicle Purchase
LOAN008953,CUST00601,Auto Loan,102618.3,48,10.14,2024-01-12,Vehicle,187663.73,2609.57,Vehicle Purchase
LOAN008954,CUST02801,Home Loan,3029398.11,239,8.81,2022-01-05,Property,3516600.53,26928.51,Home Purchase
LOAN008955,CUST04397,Home Loan,1490123.91,232,8.62,2022-06-02,Property,2585064.01,13215.37,Home Purchase
LOAN008956,CUST04444,Home Loan,3099287.34,233,6.5,2019-03-14,Property,3562983.25,23447.62,Home Purchase
LOAN008957,CUST11415,Personal Loan,188334.08,25,14.8,2024-11-18,Unsecured,0.0,8800.34,Personal Expense
LOAN008958,CUST14974,Business Loan,3591332.53,95,12.84,2020-01-22,Property,6037699.44,60402.98,Business Expansion
LOAN008959,CUST03545,Auto Loan,530644.67,48,8.7,2020-02-09,Vehicle,822379.8,13129.65,Vehicle Purchase
LOAN008960,CUST06668,Home Loan,1847505.84,249,7.22,2019-11-29,Property,3046947.53,14334.66,Home Purchase
LOAN008961,CUST10323,Home Loan,2558728.66,244,8.97,2019-06-11,Property,4889935.67,22837.43,Home Purchase
LOAN008962,CUST06055,Home Loan,1506016.05,238,10.2,2020-02-05,Property,2484314.47,14771.57,Home Purchase
LOAN008963,CUST08713,Business Loan,1288379.17,95,12.3,2022-08-28,Unsecured,0.0,21284.05,Business Expansion
LOAN008964,CUST11092,Home Loan,6623565.19,233,8.32,2018-11-10,Property,10778693.47,57397.72,Home Purchase
LOAN008965,CUST01427,Education Loan,612435.32,79,10.97,2020-10-10,Unsecured,0.0,10919.62,Higher Education
LOAN008966,CUST06731,Business Loan,3032381.53,93,13.1,2024-12-10,Unsecured,0.0,52074.96,Business Expansion
LOAN008967,CUST07130,Education Loan,1804241.23,72,13.32,2019-05-18,Fixed Deposit,2938532.78,36523.96,Higher Education
LOAN008968,CUST04366,Business Loan,1012765.36,91,12.71,2025-03-24,Property,1370698.9,17395.76,Business Expansion
LOAN008969,CUST14427,Education Loan,516498.09,64,12.45,2021-04-18,Unsecured,0.0,11084.27,Higher Education
LOAN008970,CUST14867,Home Loan,4330077.18,232,6.89,2021-04-07,Property,7605994.32,33822.84,Home Purchase
LOAN008971,CUST08977,Home Loan,10330697.66,240,9.83,2020-09-14,Property,11500044.27,98532.7,Home Purchase
LOAN008972,CUST13309,Education Loan,181910.35,61,11.6,2021-10-15,Fixed Deposit,250193.69,3961.27,Higher Education
LOAN008973,CUST11012,Business Loan,988335.18,79,14.3,2025-11-23,Property,1723656.56,19379.18,Business Expansion
LOAN008974,CUST11744,Auto Loan,172617.15,54,11.97,2019-07-14,Vehicle,254109.13,4150.0,Vehicle Purchase
LOAN008975,CUST03114,Business Loan,2292927.59,81,12.92,2023-09-06,Property,2878259.46,42566.03,Business Expansion
LOAN008976,CUST13697,Education Loan,155975.46,82,9.97,2024-05-08,Fixed Deposit,268070.89,2630.69,Higher Education
LOAN008977,CUST00608,Business Loan,577551.19,87,12.17,2023-08-27,Business Asset,775971.82,10023.89,Business Expansion
LOAN008978,CUST00538,Home Loan,3969074.07,237,8.04,2020-08-31,Property,6442865.68,33468.56,Home Purchase
LOAN008979,CUST09635,Home Loan,2523745.92,238,9.2,2020-09-25,Property,3025427.28,23100.12,Home Purchase
LOAN008980,CUST06687,Auto Loan,484777.76,51,10.11,2025-08-30,Vehicle,889678.85,11732.75,Vehicle Purchase
LOAN008981,CUST08972,Home Loan,2594685.9,236,8.23,2022-11-07,Property,3676721.15,22224.04,Home Purchase
LOAN008982,CUST06384,Personal Loan,703615.11,38,15.44,2023-02-08,Unsecured,0.0,23526.72,Personal Expense
LOAN008983,CUST14768,Auto Loan,695321.47,59,9.75,2022-09-09,Vehicle,1010822.45,14881.59,Vehicle Purchase
LOAN008984,CUST06136,Home Loan,2869415.14,246,8.1,2019-03-10,Property,4181006.21,23944.52,Home Purchase
LOAN008985,CUST12701,Home Loan,17841876.85,237,7.61,2023-08-20,Property,22134314.6,145719.21,Home Purchase
LOAN008986,CUST01022,Home Loan,3590797.11,239,8.29,2024-02-10,Property,5604243.9,30736.49,Home Purchase
LOAN008987,CUST09108,Personal Loan,132994.17,25,14.57,2020-10-18,Unsecured,0.0,6199.92,Personal Expense
LOAN008988,CUST12557,Auto Loan,674575.87,58,10.73,2018-09-02,Vehicle,1074546.2,14956.84,Vehicle Purchase
LOAN008989,CUST13237,Personal Loan,177165.93,35,12.7,2022-06-17,Unsecured,0.0,6083.57,Personal Expense
LOAN008990,CUST11604,Home Loan,1864223.47,242,7.92,2024-09-21,Property,2647155.55,15447.97,Home Purchase
LOAN008991,CUST03992,Personal Loan,598406.9,44,13.69,2018-04-04,Unsecured,0.0,17373.78,Personal Expense
LOAN008992,CUST05213,Business Loan,4600870.22,72,10.57,2020-05-13,Property,7748453.93,86563.38,Business Expansion
LOAN008993,CUST12121,Home Loan,2776550.58,231,8.24,2023-05-05,Property,4944061.26,24006.55,Home Purchase
LOAN008994,CUST09767,Home Loan,2543152.81,243,8.1,2018-05-02,Property,4417155.78,21324.66,Home Purchase
LOAN008995,CUST05439,Auto Loan,700258.2,60,9.56,2021-10-03,Vehicle,750395.94,14727.27,Vehicle Purchase
LOAN008996,CUST04667,Personal Loan,1129745.63,29,13.2,2019-01-01,Unsecured,0.0,45712.22,Personal Expense
LOAN008997,CUST10562,Personal Loan,578724.38,29,13.75,2023-11-01,Unsecured,0.0,23567.99,Personal Expense
LOAN008998,CUST01532,Auto Loan,329755.97,54,10.03,2019-06-27,Vehicle,656009.89,7613.07,Vehicle Purchase
LOAN008999,CUST00974,Personal Loan,810797.24,36,15.08,2019-11-15,Fixed Deposit,1373977.87,28138.33,Personal Expense
LOAN009000,CUST11495,Personal Loan,208120.6,46,16.06,2024-01-03,Unsecured,0.0,6088.31,Personal Expense
LOAN009001,CUST02439,Personal Loan,158886.5,24,14.68,2023-05-21,Unsecured,0.0,7679.74,Personal Expense
